"50 pint Dehumidifier 4,500 Sq. ft High Humidity Large Rooms, or Basements, Cooper&Hunter",3RGN162MEN5Z,https://wrd.walmart.com/track?rdf=1&adUid=67d0fa6f-4b04-45d4-89cb-e9ee4d2ff6b8&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=m_2YQC7HtIf0Oqohqm6NlJfbLKCqmzBivvmLhcvPIOu9HIgKyt0PZrQdWQfib_Qu215kakvyjmv07LryXk8Mpu-fYSLZ4aavpz1g157xTUpRlbtoOTlk4i0dsyqIiMC-olZPyiEwdFoILjTAC4bdOjLKeYKudMtB1RkXWPoC8HQ&storeId=3081&pt=browse&pos=1&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2F50-pint-Dehumidifier-4-500-Sq-ft-High-Humidity-Large-Rooms-or-Basements-Cooper-Hunter%2F370321486%3Fathbdg%3DL1400&athbdg=L1400,$199.00,
"GE 50 Pt E-STAR Portable Dehum w/ Pump for Wet Space, Grey, APEW50LZ ",7COWOG5EBEBQ,/ip/GE-50-Pt-E-STAR-Portable-Dehum-w-Pump-for-Wet-Space-Grey-APEW50LZ/938072177,$254.00,4.7 out of 5 Stars. 86 reviews
"Kloudic 77.5oz 2300ml Dehumidifiers, Portable Dehumidifiers for Home with Timer & Defrost Function, 4500 Cubic Feet 480 Sq ft,White ",1DM8JJ5X7ZVE,/ip/Kloudic-77-5oz-2300ml-Dehumidifiers-Portable-Dehumidifiers-for-Home-with-Timer-Defrost-Function-4500-Cubic-Feet-480-Sq-ft-White/979161670?athbdg=L1700,$66.99,4.3 out of 5 Stars. 15 reviews
"50 pint Dehumidifier 4,500 Sq. ft High Humidity Large Rooms, or Basements, Cooper&Hunter",3RGN162MEN5Z,https://wrd.walmart.com/track?rdf=1&adUid=aa1ad42a-2ee7-4b53-85a0-61fb8200c406&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=m_2YQC7HtIf0Oqohqm6NlJfbLKCqmzBivvmLhcvPIOu9HIgKyt0PZrQdWQfib_Qu215kakvyjmv07LryXk8MpqSJcqxXoCMuqD22Eb7qcARRlbtoOTlk4i0dsyqIiMC-olZPyiEwdFoILjTAC4bdOjLKeYKudMtB1RkXWPoC8HQ&storeId=3081&pt=browse&pos=1&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2F50-pint-Dehumidifier-4-500-Sq-ft-High-Humidity-Large-Rooms-or-Basements-Cooper-Hunter%2F370321486%3Fathbdg%3DL1400&athbdg=L1400,$199.00,
"TACKLIFE Home Dehumidifiers 35 Pints For 3000 Sq. ft Room, Large Removal with Water Bucket & Continuous Drain Hose for Self-Draining, Ideal for Basement(38°F), Bedroom, Bathroom | TKD350",6F1H0SUE096Q,https://wrd.walmart.com/track?rdf=1&adUid=aa1ad42a-2ee7-4b53-85a0-61fb8200c406&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=2iIoF_rX22ObvlVPCQsuYhiORL4CCm7gcD11uKEDYNN16yHbvjO63m2gndBUr38Rd1toSfdCjrHs6jJMOqaRbu0Mc3xcL0Iqtm2xPxkkLtoXUVCiU_JLHH0L__eOwicGqZyWSEskboVb5vxFDGtF4HcEDJ9IJeK1uKR4PlDmcoU&storeId=3081&pt=browse&pos=2&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FTACKLIFE-Home-Dehumidifiers-35-Pints-For-3000-Sq-ft-Room-Large-Removal-Water-Bucket-Continuous-Drain-Hose-Self-Draining-Ideal-Basement-38-F-Bedroom-B%2F455059422%3Fathbdg%3DL1700&athbdg=L1700,$174.99,5 out of 5 Stars. 1 reviews
"Waykar 70 Pints Dehumidifier for Basement and Home with Drain Hose, Spaces up to 4500 Sq Ft, Removes 9 Gallons Moisture/Day, 1.18 Gallons Water Tank and Four Air Outlets",30VG1S754JKH,https://wrd.walmart.com/track?rdf=1&adUid=aa1ad42a-2ee7-4b53-85a0-61fb8200c406&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=Ev6TThKxqma-yCSk7qDxJH62udCmG_BXntrvtI6C0UOzikq0lmREYFcVsUQ-_88GrZ8inQiqI0149FUpIdxCUAy3UzyLO6Kt9v8H0b9EM1ejd8mXrauGFcVnXhlcd6LuO0HVaZforTzilqzpo1nTOBpEf-8TbVfOd6ye6iH_NeQ&storeId=3081&pt=browse&pos=3&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FWaykar-70-Pints-Dehumidifier-Basement-Home-Drain-Hose-Spaces-4500-Sq-Ft-Removes-9-Gallons-Moisture-Day-1-18-Water-Tank-Four-Air-Outlets%2F346744009%3Fathbdg%3DL1700&athbdg=L1700,$259.99,5 out of 5 Stars. 668 reviews
ALROCKET 5-Pint Dehumidifier Portable and Ultra Quiet with Automatic Defrosting for Home 1000ML(2200 Cubic Feet),70C6MU9I6MLG,https://wrd.walmart.com/track?rdf=1&adUid=aa1ad42a-2ee7-4b53-85a0-61fb8200c406&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=wX7n3h6V6cVlaX5_XNGmdyoa4ppagp72SrQFTSgNA4Iu3i0szoVKynUPfFfQCPsGpY7wOT0mAJC5FdDsBSUREUQr98tfrPdT8ZRNoSLukiOmZqcFLyAgYnJCS8E9xZlisNU1IpV2TnHpfsjF0HNcUPB7eqF2mS8r2rRJKhbLt1k&storeId=3081&pt=browse&pos=4&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FALROCKET-5-Pint-Dehumidifier-Portable-and-Ultra-Quiet-with-Automatic-Defrosting-for-Home-1000ML-2200-Cubic-Feet%2F386190834%3Fathbdg%3DL1700&athbdg=L1700,$39.99,4.1 out of 5 Stars. 31 reviews
"TCL TDW40E20 Portable Home Dehumidifier, 40 Pints, 3,500 Square Feet, White",2R3GMUHAITBP,/ip/TCL-TDW40E20-Portable-Home-Dehumidifier-40-Pints-3-500-Square-Feet-White/372580614,From $129.99,4.3 out of 5 Stars. 47 reviews
"GENERAL ELECTRIC Energy Star 35-Pint Portable Dehumidifier, White, ADEL35LZ, Factory Refurbished",249SGYRQNMC0,/ip/GENERAL-ELECTRIC-Energy-Star-35-Pint-Portable-Dehumidifier-White-ADEL35LZ-Factory-Refurbished/172556509,$149.99,4.3 out of 5 Stars. 3 reviews
"DampRid Moisture Absorber FG60LV Lavendar 10.5-Ounce, 2-Pack, Lavender Vanilla, 21 oz",2STNIY19ZZOX,/ip/DampRid-Moisture-Absorber-FG60LV-Lavendar-10-5-Ounce-2-Pack-Lavender-Vanilla-21-oz/892620051,$18.85,
"COLZER 3,500 Sq. ft. Large Room Dehumidifiers for Basements 50 Pints with Drain Hose for Continuous Drainage",4BK3I4BMQ102,/ip/COLZER-3-500-Sq-ft-Large-Room-Dehumidifiers-for-Basements-50-Pints-with-Drain-Hose-for-Continuous-Drainage/651996504,$229.00,4.9 out of 5 Stars. 54 reviews
"Midea Cube 50-Pint Smart WiFi Dehumidifier with Pump, Coverage Up to 4,500 Sq. Ft.",4I4UO60ERJLZ,/ip/Midea-Cube-50-Pint-Smart-WiFi-Dehumidifier-with-Pump-Coverage-Up-to-4-500-Sq-Ft/419018252,$275.76,
Emerson Quiet Kool Dehumidifiers,54SGFBVR3CNQ,/ip/Emerson-Quiet-Kool-New-DOE-Standard-50-Pint-Dehumidifier-Old-DOE-Standard-70-Pint-for-Rooms-of-above-80-Humidity-EAD50E1H/879452572,From $171.93,4.9 out of 5 Stars. 7 reviews
"Midea 22-Pint Energy Star Smart Dry Dehumidifier, Factory Refurbished ",495XXS0IW3MB,https://wrd.walmart.com/track?rdf=1&adUid=aa1ad42a-2ee7-4b53-85a0-61fb8200c406&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=HagyV5F1DpY9JkcvTV8Iy_bxtVjycxGVgPQwieTYJ37gwW8TnAavBuiBbkuIeJRgQa12ALK7Hgts7Cce2jaggqcujEGp_WcKy44PRyR-bft79-zhUQXsDJooexa-OUaDTQgfxBr_QJ6CW8dFGJeXbTNRe7jPLaYeFU5Wsjo6-hw&storeId=3081&pt=browse&pos=11&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FMidea-22-Pint-Energy-Star-Smart-Dry-Dehumidifier-Factory-Refurbished%2F288135705%3Fathbdg%3DL1600&athbdg=L1600,$127.87,5 out of 5 Stars. 1 reviews
AUZKIN 700ml Small Dehumidifiers with LED Light 2200 Cubic feet (215 Sq. ft) ,5EZPAIUMOUEZ,https://wrd.walmart.com/track?rdf=1&adUid=aa1ad42a-2ee7-4b53-85a0-61fb8200c406&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=mfWvQpzjDK-3WsBCFhgBbzV2D6DCZ63GvSecJJYtOTzomb4AGn-UPsctdkTGNMPudJmYE1tDa7ceag0NwbBbU2UkSCZkLPwI9r-1RYhkFWkKR-f2dmJiW3-9Kx6vKNqC6Qa32mWwkox8_Qc8FO6rwFAZ-il2LgS-0Uhj-dttZkE&storeId=3081&pt=browse&pos=12&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAUZKIN-700ml-Small-Dehumidifiers-with-LED-Light-2200-Cubic-feet-215-Sq-ft%2F831347236%3Fathbdg%3DL1700&athbdg=L1700,$35.99,4.4 out of 5 Stars. 19 reviews
AUZKIN 78oz 2300ml Dehumidifier for Home 4500 Cubic Feet 480 Sq ft Portable Ultra Quiet Dehumidifiers ,1B8EHH2FTWCH,/ip/AUZKIN-78oz-2300ml-Dehumidifier-for-Home-4500-Cubic-Feet-480-Sq-ft-Portable-Ultra-Quiet-Dehumidifiers/724843422?athbdg=L1700,$66.99,4.6 out of 5 Stars. 7 reviews
GE Portable Multispeed 20 Pint Electric Home Dehumidifier (Certified Refurbished) ,3V88U2OQ1MK2,/ip/GE-Portable-Multispeed-20-Pint-Electric-Home-Dehumidifier-Certified-Refurbished/715249550,$119.99,4 out of 5 Stars. 8 reviews
Crane 4 Pint Compact Portable Dehumidifier with 2 Settings for Small to Medium Rooms up to 300 sq. ft. ,2OW42RNDNF7W,/ip/Crane-4-Pint-Compact-Portable-Dehumidifier-with-2-Settings-for-Small-to-Medium-Rooms-up-to-300-sq-ft/730428030,$78.93,4.2 out of 5 Stars. 100 reviews
"Pohl Schmitt Electric Dehumidifiers for Home, 2200 Cubic Feet (225 sq ft) Portable Compact 17 oz Capacity Mini Quiet Dehumidifier for Bedroom, Bathroom, RV, Laundry Room or Closet ",5FA2R7KK4WUA,/ip/Pohl-Schmitt-Electric-Dehumidifiers-Home-2200-Cubic-Feet-225-sq-ft-Portable-Compact-17-oz-Capacity-Mini-Quiet-Dehumidifier-Bedroom-Bathroom-RV-Laundr/489215817?athbdg=L1700,$34.97,3.6 out of 5 Stars. 9 reviews
Whirlpool Dehumidifiers ,1XBPD6OZVIPY,/ip/Whirlpool-20-Pint-Portable-Dehumidifier-24-Hour-Timer-Auto-Shut-Off-Easy-Clean-Filter-Auto-Restart-Wheels-For-Bathrooms-Basements-Bedrooms-WHAD201CW/466843607,From $219.99,4.1 out of 5 Stars. 28 reviews
"hOmeLabs Commercial Dehumidifier - 140 PPD Capacity Dehumidifying Machine with Drain Hose, Pump and Washable Filter - Portable for Basements, Industrial Spaces, and Large Commercial Areas ",4YH9V3FXTLLV,/ip/hOmeLabs-Commercial-Dehumidifier-140-PPD-Capacity-Dehumidifying-Machine-Drain-Hose-Pump-Washable-Filter-Portable-Basements-Industrial-Spaces-Large-Ar/603824956?athbdg=L1700,$699.97,5 out of 5 Stars. 1 reviews
"Kesnos 50 Pints Dehumidifier, Home and Basements 3500 Sq. Ft Dehumidifier with Drain Hose, Removes Moisture, Auto Shut Off, Continuous and Manual Drainage ",6F9X6WFL1G2V,/ip/Kesnos-50-Pints-Dehumidifier-Home-Basements-3500-Sq-Ft-Dehumidifier-Drain-Hose-Removes-Moisture-Auto-Shut-Off-Continuous-Manual-Drainage/867512904?athbdg=L1400,$199.99,4.4 out of 5 Stars. 111 reviews
"Pro Breeze Electric Dehumidifier - 3.2 Pint Capacity, 2200 Cubic Feet (250 Sq ft) Mini Dehumidifiers for Home Office, Basement ",5RA6RWRZ5ORR,/ip/Pro-Breeze-Electric-Dehumidifier-3-2-Pint-Capacity-2200-Cubic-Feet-250-Sq-ft-Mini-Dehumidifiers-for-Home-Office-Basement/737492786,$64.99,
"Waykar 30 Pints Dehumidifier for Basement and Home with Drain Hose, Spaces up to 1700 Sq Ft, Moisture Remove ",3LU4EAGDIRHL,https://wrd.walmart.com/track?rdf=1&adUid=aa1ad42a-2ee7-4b53-85a0-61fb8200c406&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=EfPsXnIJ23s7ywBewoRVAX62udCmG_BXntrvtI6C0UOzikq0lmREYFcVsUQ-_88GrZ8inQiqI0149FUpIdxCUAy3UzyLO6Kt9v8H0b9EM1emZqcFLyAgYnJCS8E9xZli6z-GuFFFKfmHtYmG0qVJSnCsMuAWjtQHslD3glueGWg&storeId=3081&pt=browse&pos=22&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FWaykar-30-Pints-Dehumidifier-for-Basement-and-Home-with-Drain-Hose-Spaces-up-to-1700-Sq-Ft-Moisture-Remove%2F410505447%3Fathbdg%3DL1700&athbdg=L1700,$179.99,4 out of 5 Stars. 146 reviews
"hOmeLabs 4,500 Sq. Ft Energy Star Dehumidifier for Extra Large Rooms and Basements ",2QL914V3XP0R,https://wrd.walmart.com/track?rdf=1&adUid=aa1ad42a-2ee7-4b53-85a0-61fb8200c406&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=i8QrdH1EgED_VkmLyg_IMuhYl524Vr8NM72QFcZiDtxCx54v5Di3kDWC2Vbt6q3rQAvmxJOjOGmoPaWOUC7SVyFVcurw5t2nUQPsYy5BW9NUBmIR4DkMeFobOc5uZifyTqx9TdzHb6D4BNcxlMeyeBP971-tnpQeW9j4jphK7J0&storeId=3081&pt=browse&pos=23&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FhOmeLabs-4-500-Sq-Ft-Energy-Star-Dehumidifier-for-Extra-Large-Rooms-and-Basements%2F605416084%3Fathbdg%3DL1700&athbdg=L1700,$269.97,4.5 out of 5 Stars. 263 reviews
"Waykar 30 Pints 1500 Sq. Ft Dehumidifier for Home and Basements, with Continuous Drain Hose, Reusable Air Filter ",7GHP7M9G0OIV,/ip/Waykar-30-Pints-1500-Sq-Ft-Dehumidifier-for-Home-and-Basements-with-Continuous-Drain-Hose-Reusable-Air-Filter/578872853?athbdg=L1400,$157.99,4.4 out of 5 Stars. 27 reviews
"GENERAL ELECTRIC 30-Pint Portable Dehumidifier with Drain, White, Factory Reconditioned ",7678K5C3UWQS,/ip/GENERAL-ELECTRIC-30-Pint-Portable-Dehumidifier-with-Drain-White-Factory-Reconditioned/785573428,$159.99,
AUZKIN 1200ML Ultra Quiet Dehumidifier with Automatic Defrosting for Home 480 Sq ft ,3ELZFLYBSMIH,/ip/AUZKIN-1200ML-Ultra-Quiet-Dehumidifier-with-Automatic-Defrosting-for-Home-480-Sq-ft/459546254?athbdg=L1700,$42.99,5 out of 5 Stars. 14 reviews
AUZKIN Mini Air Dehumidifier (35oz 1000ml)for Home2200 Cubic Feet 300 Sq.ft ,3IYJT5Y1TRBQ,/ip/AUZKIN-Mini-Air-Dehumidifier-35oz-1000ml-for-Home-2200-Cubic-Feet-300-Sq-ft/855012232?athbdg=L1700,$42.99,5 out of 5 Stars. 7 reviews
Midea 35-Pint 115-Volt Smartdry Dehumidifier ,7HM7O8JOCI9S,/ip/Midea-35-Pint-115-Volt-Smartdry-Dehumidifier/686429441,$124.99,
MIDEA AMERICA CORP/IMPORT MDCDP-45AEN1-BB0 WP 45PT Dehumidifier ,6F1KJI2SWVNK,/ip/MIDEA-AMERICA-CORP-IMPORT-MDCDP-45AEN1-BB0-WP-45PT-Dehumidifier/602818220,$144.99,
"Eva-Dry EDV-1200 Powerful Ergonomic Dehumidifier. Lightweight, Stylish & Portable Moisture Absorber. Perfect Dehumifier for Living Rooms, Offices, Garages, Bedrooms & Bathrooms. ",159BYL26L88W,/ip/Eva-Dry-EDV-1200-Powerful-Ergonomic-Dehumidifier-Lightweight-Stylish-Portable-Moisture-Absorber-Perfect-Dehumifier-Living-Rooms-Offices-Garages-Bedro/342913137,$35.99,1 out of 5 Stars. 1 reviews
Shinco 30-Pint Dehumidifier for Medium Rooms and Basements ,11TWE1HS52FR,/ip/Shinco-30-Pint-Dehumidifier-for-Medium-Rooms-and-Basements/626753867,$139.00,
"Della 3000 Sq. Ft Wi-Fi Energy Star Dehumidifier for Home and Basement with Auto or Manual Drainage, 0.9 Gallon Water Tank Capacity ",77VRVUA731DS,https://wrd.walmart.com/track?rdf=1&adUid=aa1ad42a-2ee7-4b53-85a0-61fb8200c406&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=3dv3-E5ehzQJX2WH1h36zQHeTIB57UTXghEuM3L6SILvfAddOccGxULM5XnsjVr2we9oMCyyr6sfX2B7VwK5Gq9hjazB96gtZTTbJuL1eZQ03D-q1PIbUmS3Lx9BsI9DcSSYAZ3N7QuT64hT6h8gVCcl5JvU8yEaweUz4cvRpAE&storeId=3081&pt=browse&pos=32&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FDella-3000-Sq-Ft-Wi-Fi-Energy-Star-Dehumidifier-for-Home-and-Basement-with-Auto-or-Manual-Drainage-0-9-Gallon-Water-Tank-Capacity%2F206416933%3Fathbdg%3DL1600&athbdg=L1600,$189.96,4.2 out of 5 Stars. 21 reviews
"Midea 50-Pint EnergyStar Dehumidifier for Wet Rooms with Pump, MAD50P1ZWS ",6YLJOI14DL8P,https://wrd.walmart.com/track?rdf=1&adUid=aa1ad42a-2ee7-4b53-85a0-61fb8200c406&plmt=sp-browse-middle~desktop~&tax=1072864_133032_1231459_112918&pltfm=desktop&eventST=click&pgId=1072864_133032_1231459_112918&spQs=yGmCFLkoIp2puXkrhIgQtjDcnDNc8wetx4uRYAEaNDxFkF-RAWDD-OGeyR9C25u1EPwiw2kksnSxAXDPknVX_q8lfuVI3-92Stl77ynSzQeDE0GsDtEJ2xZFklSwFEbtvGV_qQTSLXTEylA57jcD9rkD24OTAcHRJlww3V8lc1Y&storeId=3081&pt=browse&pos=33&bt=1&mloc=sp-browse-middle&bkt=2478&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FMidea-50-Pint-EnergyStar-Dehumidifier-for-Wet-Rooms-with-Pump-MAD50P1ZWS%2F183627460&/ip/Midea-50-Pint-EnergyStar-Dehumidifier-for-Wet-Rooms-with-Pump-MAD50P1ZWS/183627460,$198.00,4.4 out of 5 Stars. 57 reviews
"Arctic King 35 Pint Energy Star Dehumidifier for Very Damp Rooms, WDK35AE1N ",6B74FAB2VGRM,/ip/Arctic-King-35-Pint-Energy-Star-Dehumidifier-for-Very-Damp-Rooms-WDK35AE1N/984425529,$199.00,4.2 out of 5 Stars. 192 reviews
"TaoTronics 50 Pint Dehumidifier with Pump 4,500 Sq. Ft ",6OPO86TR5PRD,/ip/TaoTronics-50-Pint-Dehumidifier-with-Pump-4-500-Sq-Ft/989466682?athbdg=L1900,$249.99,5 out of 5 Stars. 459 reviews
"Honeywell TP30WKN 30 Pint Energy Star Dehumidifier for Small Basements & Crawl Spaces with Mirage Display, Washable Filter to Remove Odor & Filter Change Alert ",4ZRORBA3OXC2,/ip/Honeywell-TP30WKN-30-Pint-Energy-Star-Dehumidifier-Small-Basements-Crawl-Spaces-Mirage-Display-Washable-Filter-Remove-Odor-Change-Alert/430099042,$221.76,4.6 out of 5 Stars. 20 reviews
"GENERAL ELECTRIC 22 Pint Energy Star Portable Dehumidifier with Smart Dry for Damp Spaces, Factory Refurbished ",783KT3J62PJ8,/ip/GENERAL-ELECTRIC-22-Pint-Energy-Star-Portable-Dehumidifier-with-Smart-Dry-for-Damp-Spaces-Factory-Refurbished/830422083,$129.99,
"Vremi 22 Pint 1,500 Sq. Ft. Dehumidifier Energy Star Rated for Medium Spaces and Basements ",3HU4RYG2FWK5,/ip/Vremi-22-Pint-1-500-Sq-Ft-Dehumidifier-Energy-Star-Rated-for-Medium-Spaces-and-Basements/601764123?athbdg=L1700,From $144.97,4.8 out of 5 Stars. 44 reviews
Negative Ion Dehumidifier Home Dehumidification Machine Moisture Drying 220V 65W ,18BJY12AZKY5,/ip/Negative-Ion-Dehumidifier-Home-Dehumidification-Machine-Moisture-Drying-220V-65W/767560476?athbdg=L1700,$93.99,
Dri-Eaz PHD 200 Dehumidifier ,6F051O3E3QPV,/ip/Dri-Eaz-PHD-200-Dehumidifier/616128392,"$1,346.00",5 out of 5 Stars. 1 reviews
"Waykar 34 Pints Dehumidifier for Basement and Home with Drain Hose, Spaces up to 2000 Sq Ft, with Auto or Manual Drainage, 0.66 Gallon Water Tank Capacity ",30YCDJ6FAB7L,/ip/Waykar-34-Pints-Dehumidifier-Basement-Home-Drain-Hose-Spaces-2000-Sq-Ft-Auto-Manual-Drainage-0-66-Gallon-Water-Tank-Capacity/973970225?athbdg=L1700,$169.99,3.3 out of 5 Stars. 3 reviews
AUZKIN 35oz 1000ml Quiet and Portable Dehumidifer with 7 Color LED Light White ,4K28FPZPW94K,/ip/AUZKIN-35oz-1000ml-Quiet-and-Portable-Dehumidifer-with-7-Color-LED-Light-White/982806564,$48.97,
"Waykar 34 Pints Dehumidifier for Basements and Home With Drain Hose, Spaces up to 2000 Sq Ft, 0.66 Gallon Water Tank Capacity, White ",35HU18TNH6OY,/ip/Waykar-34-Pints-Dehumidifier-for-Basements-and-Home-With-Drain-Hose-Spaces-up-to-2000-Sq-Ft-0-66-Gallon-Water-Tank-Capacity-White/956742815?athbdg=L1700,$169.99,4.3 out of 5 Stars. 139 reviews
Eva-dry E-333 Renewable Mini Dehumidifier ,73D1MZ2DWLVR,/ip/Eva-dry-E-333-Renewable-Mini-Dehumidifier/22193938,$23.47,3.7 out of 5 Stars. 23 reviews
"Electric Dehumidifier Portable Mini Air Dehumidifier with Auto Shut Off, Quiet Air DeHumidifier for Home, Bathroom, Kitchen, Office ",0SZQITAX7JLX,/ip/Electric-Dehumidifier-Portable-Mini-Air-Dehumidifier-with-Auto-Shut-Off-Quiet-Air-DeHumidifier-for-Home-Bathroom-Kitchen-Office/561802200,$36.90,4.6 out of 5 Stars. 107 reviews
"GENERAL ELECTRIC 8,500-BTU Portable AC with Heat, Dehumidifier, and Remote, Factory Refurbished ",2UVK848ALQHU,/ip/GENERAL-ELECTRIC-8-500-BTU-Portable-AC-with-Heat-Dehumidifier-and-Remote-Factory-Refurbished/789470842,$389.99,
"Dehumidifier,700ml Large Tank Compact Small Auto Min Dehumidifier up to 215 Square Feet per Day Ultra Quiet Lightweight Portable Dehumidifier for Small Rooms Bathroom,Bedroom,Wardrobe Room,Closet ",20796ISLSHX4,/ip/Dehumidifier-700ml-Large-Tank-Compact-Small-Auto-Min-Dehumidifier-215-Square-Feet-per-Day-Ultra-Quiet-Lightweight-Portable-Rooms-Bathroom-Bedroom-War/365693411?athbdg=L1700,$70.99,4.3 out of 5 Stars. 8 reviews
